image_id,image_path,dataset,label,split
eyepacs_23102_right,data/raw/eyepac/colored_images/colored_images/No_DR/23102_right.png,eyepacs,0,train
eyepacs_35609_left,data/raw/eyepac/colored_images/colored_images/Moderate/35609_left.png,eyepacs,2,train
eyepacs_16635_left,data/raw/eyepac/colored_images/colored_images/No_DR/16635_left.png,eyepacs,0,train
eyepacs_37546_left,data/raw/eyepac/colored_images/colored_images/No_DR/37546_left.png,eyepacs,0,train
eyepacs_41041_right,data/raw/eyepac/colored_images/colored_images/No_DR/41041_right.png,eyepacs,0,train
eyepacs_34288_left,data/raw/eyepac/colored_images/colored_images/Moderate/34288_left.png,eyepacs,2,train
eyepacs_21250_right,data/raw/eyepac/colored_images/colored_images/Mild/21250_right.png,eyepacs,1,train
eyepacs_44231_left,data/raw/eyepac/colored_images/colored_images/No_DR/44231_left.png,eyepacs,0,train
eyepacs_31580_left,data/raw/eyepac/colored_images/colored_images/No_DR/31580_left.png,eyepacs,0,train
eyepacs_37217_right,data/raw/eyepac/colored_images/colored_images/No_DR/37217_right.png,eyepacs,0,train
eyepacs_6089_right,data/raw/eyepac/colored_images/colored_images/No_DR/6089_right.png,eyepacs,0,train
eyepacs_22484_right,data/raw/eyepac/colored_images/colored_images/No_DR/22484_right.png,eyepacs,0,train
eyepacs_35889_right,data/raw/eyepac/colored_images/colored_images/Moderate/35889_right.png,eyepacs,2,train
eyepacs_22108_left,data/raw/eyepac/colored_images/colored_images/No_DR/22108_left.png,eyepacs,0,train
eyepacs_685_right,data/raw/eyepac/colored_images/colored_images/Moderate/685_right.png,eyepacs,2,train
eyepacs_12672_right,data/raw/eyepac/colored_images/colored_images/Moderate/12672_right.png,eyepacs,2,train
eyepacs_7702_left,data/raw/eyepac/colored_images/colored_images/No_DR/7702_left.png,eyepacs,0,train
eyepacs_34166_right,data/raw/eyepac/colored_images/colored_images/No_DR/34166_right.png,eyepacs,0,train
eyepacs_21270_right,data/raw/eyepac/colored_images/colored_images/No_DR/21270_right.png,eyepacs,0,train
eyepacs_14122_right,data/raw/eyepac/colored_images/colored_images/No_DR/14122_right.png,eyepacs,0,train
eyepacs_7757_right,data/raw/eyepac/colored_images/colored_images/No_DR/7757_right.png,eyepacs,0,train
eyepacs_4329_right,data/raw/eyepac/colored_images/colored_images/Mild/4329_right.png,eyepacs,1,train
eyepacs_26553_right,data/raw/eyepac/colored_images/colored_images/Severe/26553_right.png,eyepacs,3,train
eyepacs_3167_left,data/raw/eyepac/colored_images/colored_images/No_DR/3167_left.png,eyepacs,0,train
eyepacs_12001_left,data/raw/eyepac/colored_images/colored_images/No_DR/12001_left.png,eyepacs,0,train
eyepacs_34469_left,data/raw/eyepac/colored_images/colored_images/No_DR/34469_left.png,eyepacs,0,train
eyepacs_37912_right,data/raw/eyepac/colored_images/colored_images/No_DR/37912_right.png,eyepacs,0,train
eyepacs_36636_left,data/raw/eyepac/colored_images/colored_images/Moderate/36636_left.png,eyepacs,2,train
eyepacs_26071_left,data/raw/eyepac/colored_images/colored_images/No_DR/26071_left.png,eyepacs,0,train
eyepacs_37419_left,data/raw/eyepac/colored_images/colored_images/No_DR/37419_left.png,eyepacs,0,train
eyepacs_17011_left,data/raw/eyepac/colored_images/colored_images/No_DR/17011_left.png,eyepacs,0,train
eyepacs_36172_right,data/raw/eyepac/colored_images/colored_images/No_DR/36172_right.png,eyepacs,0,train
eyepacs_21922_right,data/raw/eyepac/colored_images/colored_images/No_DR/21922_right.png,eyepacs,0,train
eyepacs_7801_left,data/raw/eyepac/colored_images/colored_images/No_DR/7801_left.png,eyepacs,0,train
eyepacs_10310_left,data/raw/eyepac/colored_images/colored_images/No_DR/10310_left.png,eyepacs,0,train
eyepacs_40248_left,data/raw/eyepac/colored_images/colored_images/No_DR/40248_left.png,eyepacs,0,train
eyepacs_27590_right,data/raw/eyepac/colored_images/colored_images/No_DR/27590_right.png,eyepacs,0,train
eyepacs_39009_right,data/raw/eyepac/colored_images/colored_images/Mild/39009_right.png,eyepacs,1,train
eyepacs_25931_right,data/raw/eyepac/colored_images/colored_images/No_DR/25931_right.png,eyepacs,0,train
eyepacs_36108_right,data/raw/eyepac/colored_images/colored_images/No_DR/36108_right.png,eyepacs,0,train
eyepacs_38196_left,data/raw/eyepac/colored_images/colored_images/Moderate/38196_left.png,eyepacs,2,train
eyepacs_34280_left,data/raw/eyepac/colored_images/colored_images/No_DR/34280_left.png,eyepacs,0,train
eyepacs_8486_left,data/raw/eyepac/colored_images/colored_images/No_DR/8486_left.png,eyepacs,0,train
eyepacs_5358_right,data/raw/eyepac/colored_images/colored_images/Mild/5358_right.png,eyepacs,1,train
eyepacs_13599_right,data/raw/eyepac/colored_images/colored_images/No_DR/13599_right.png,eyepacs,0,train
eyepacs_23485_left,data/raw/eyepac/colored_images/colored_images/Severe/23485_left.png,eyepacs,3,train
eyepacs_22762_right,data/raw/eyepac/colored_images/colored_images/No_DR/22762_right.png,eyepacs,0,train
eyepacs_352_left,data/raw/eyepac/colored_images/colored_images/Severe/352_left.png,eyepacs,3,train
eyepacs_7685_right,data/raw/eyepac/colored_images/colored_images/No_DR/7685_right.png,eyepacs,0,train
eyepacs_13125_left,data/raw/eyepac/colored_images/colored_images/Moderate/13125_left.png,eyepacs,2,train
eyepacs_3196_right,data/raw/eyepac/colored_images/colored_images/No_DR/3196_right.png,eyepacs,0,train
eyepacs_22940_right,data/raw/eyepac/colored_images/colored_images/No_DR/22940_right.png,eyepacs,0,train
eyepacs_2656_right,data/raw/eyepac/colored_images/colored_images/No_DR/2656_right.png,eyepacs,0,train
eyepacs_36118_right,data/raw/eyepac/colored_images/colored_images/Moderate/36118_right.png,eyepacs,2,train
eyepacs_8050_right,data/raw/eyepac/colored_images/colored_images/No_DR/8050_right.png,eyepacs,0,train
eyepacs_39455_left,data/raw/eyepac/colored_images/colored_images/Moderate/39455_left.png,eyepacs,2,train
eyepacs_39046_left,data/raw/eyepac/colored_images/colored_images/No_DR/39046_left.png,eyepacs,0,train
eyepacs_18880_right,data/raw/eyepac/colored_images/colored_images/No_DR/18880_right.png,eyepacs,0,train
eyepacs_18478_left,data/raw/eyepac/colored_images/colored_images/No_DR/18478_left.png,eyepacs,0,train
eyepacs_18093_right,data/raw/eyepac/colored_images/colored_images/No_DR/18093_right.png,eyepacs,0,train
eyepacs_36653_right,data/raw/eyepac/colored_images/colored_images/Proliferate_DR/36653_right.png,eyepacs,4,train
eyepacs_33718_right,data/raw/eyepac/colored_images/colored_images/No_DR/33718_right.png,eyepacs,0,train
eyepacs_17940_right,data/raw/eyepac/colored_images/colored_images/Proliferate_DR/17940_right.png,eyepacs,4,train
eyepacs_31219_left,data/raw/eyepac/colored_images/colored_images/No_DR/31219_left.png,eyepacs,0,train
eyepacs_54_right,data/raw/eyepac/colored_images/colored_images/Moderate/54_right.png,eyepacs,2,train
eyepacs_6823_right,data/raw/eyepac/colored_images/colored_images/No_DR/6823_right.png,eyepacs,0,train
eyepacs_13590_left,data/raw/eyepac/colored_images/colored_images/No_DR/13590_left.png,eyepacs,0,train
eyepacs_20043_left,data/raw/eyepac/colored_images/colored_images/No_DR/20043_left.png,eyepacs,0,train
eyepacs_40667_left,data/raw/eyepac/colored_images/colored_images/Mild/40667_left.png,eyepacs,1,train
eyepacs_38674_left,data/raw/eyepac/colored_images/colored_images/No_DR/38674_left.png,eyepacs,0,train
eyepacs_33873_right,data/raw/eyepac/colored_images/colored_images/Moderate/33873_right.png,eyepacs,2,train
eyepacs_12608_right,data/raw/eyepac/colored_images/colored_images/No_DR/12608_right.png,eyepacs,0,train
eyepacs_23325_left,data/raw/eyepac/colored_images/colored_images/Moderate/23325_left.png,eyepacs,2,train
eyepacs_13015_left,data/raw/eyepac/colored_images/colored_images/Moderate/13015_left.png,eyepacs,2,train
eyepacs_42679_left,data/raw/eyepac/colored_images/colored_images/No_DR/42679_left.png,eyepacs,0,train
eyepacs_34636_left,data/raw/eyepac/colored_images/colored_images/No_DR/34636_left.png,eyepacs,0,train
eyepacs_7009_left,data/raw/eyepac/colored_images/colored_images/Mild/7009_left.png,eyepacs,1,train
eyepacs_2736_left,data/raw/eyepac/colored_images/colored_images/No_DR/2736_left.png,eyepacs,0,train
eyepacs_35872_left,data/raw/eyepac/colored_images/colored_images/No_DR/35872_left.png,eyepacs,0,train
eyepacs_11910_left,data/raw/eyepac/colored_images/colored_images/Moderate/11910_left.png,eyepacs,2,train
eyepacs_15952_left,data/raw/eyepac/colored_images/colored_images/No_DR/15952_left.png,eyepacs,0,train
eyepacs_18443_left,data/raw/eyepac/colored_images/colored_images/No_DR/18443_left.png,eyepacs,0,train
eyepacs_30977_right,data/raw/eyepac/colored_images/colored_images/No_DR/30977_right.png,eyepacs,0,train
eyepacs_25238_right,data/raw/eyepac/colored_images/colored_images/No_DR/25238_right.png,eyepacs,0,train
eyepacs_18225_left,data/raw/eyepac/colored_images/colored_images/No_DR/18225_left.png,eyepacs,0,train
eyepacs_16114_right,data/raw/eyepac/colored_images/colored_images/Proliferate_DR/16114_right.png,eyepacs,4,train
eyepacs_10429_left,data/raw/eyepac/colored_images/colored_images/No_DR/10429_left.png,eyepacs,0,train
eyepacs_28274_left,data/raw/eyepac/colored_images/colored_images/No_DR/28274_left.png,eyepacs,0,train
eyepacs_43077_right,data/raw/eyepac/colored_images/colored_images/Moderate/43077_right.png,eyepacs,2,train
eyepacs_39470_left,data/raw/eyepac/colored_images/colored_images/No_DR/39470_left.png,eyepacs,0,train
eyepacs_20981_left,data/raw/eyepac/colored_images/colored_images/No_DR/20981_left.png,eyepacs,0,train
eyepacs_10007_right,data/raw/eyepac/colored_images/colored_images/No_DR/10007_right.png,eyepacs,0,train
eyepacs_23430_right,data/raw/eyepac/colored_images/colored_images/No_DR/23430_right.png,eyepacs,0,train
eyepacs_9324_right,data/raw/eyepac/colored_images/colored_images/Moderate/9324_right.png,eyepacs,2,train
eyepacs_20479_right,data/raw/eyepac/colored_images/colored_images/No_DR/20479_right.png,eyepacs,0,train
eyepacs_35027_left,data/raw/eyepac/colored_images/colored_images/Moderate/35027_left.png,eyepacs,2,train
eyepacs_3335_left,data/raw/eyepac/colored_images/colored_images/No_DR/3335_left.png,eyepacs,0,train
eyepacs_26366_left,data/raw/eyepac/colored_images/colored_images/No_DR/26366_left.png,eyepacs,0,train
eyepacs_17827_right,data/raw/eyepac/colored_images/colored_images/Moderate/17827_right.png,eyepacs,2,train
eyepacs_7328_left,data/raw/eyepac/colored_images/colored_images/No_DR/7328_left.png,eyepacs,0,train
eyepacs_715_left,data/raw/eyepac/colored_images/colored_images/Moderate/715_left.png,eyepacs,2,train
eyepacs_13638_right,data/raw/eyepac/colored_images/colored_images/Moderate/13638_right.png,eyepacs,2,train
eyepacs_14436_left,data/raw/eyepac/colored_images/colored_images/Moderate/14436_left.png,eyepacs,2,train
eyepacs_30015_right,data/raw/eyepac/colored_images/colored_images/Moderate/30015_right.png,eyepacs,2,train
eyepacs_5968_left,data/raw/eyepac/colored_images/colored_images/No_DR/5968_left.png,eyepacs,0,train
eyepacs_8616_right,data/raw/eyepac/colored_images/colored_images/No_DR/8616_right.png,eyepacs,0,train
eyepacs_44253_left,data/raw/eyepac/colored_images/colored_images/No_DR/44253_left.png,eyepacs,0,train
eyepacs_6817_right,data/raw/eyepac/colored_images/colored_images/No_DR/6817_right.png,eyepacs,0,train
eyepacs_1776_right,data/raw/eyepac/colored_images/colored_images/Mild/1776_right.png,eyepacs,1,train
eyepacs_2532_right,data/raw/eyepac/colored_images/colored_images/Severe/2532_right.png,eyepacs,3,train
eyepacs_1634_left,data/raw/eyepac/colored_images/colored_images/No_DR/1634_left.png,eyepacs,0,train
eyepacs_14550_right,data/raw/eyepac/colored_images/colored_images/No_DR/14550_right.png,eyepacs,0,train
eyepacs_26366_right,data/raw/eyepac/colored_images/colored_images/Moderate/26366_right.png,eyepacs,2,train
eyepacs_35484_right,data/raw/eyepac/colored_images/colored_images/No_DR/35484_right.png,eyepacs,0,train
eyepacs_32744_right,data/raw/eyepac/colored_images/colored_images/No_DR/32744_right.png,eyepacs,0,train
eyepacs_27759_left,data/raw/eyepac/colored_images/colored_images/No_DR/27759_left.png,eyepacs,0,train
eyepacs_10223_left,data/raw/eyepac/colored_images/colored_images/No_DR/10223_left.png,eyepacs,0,train
eyepacs_25728_left,data/raw/eyepac/colored_images/colored_images/No_DR/25728_left.png,eyepacs,0,train
eyepacs_15793_left,data/raw/eyepac/colored_images/colored_images/Moderate/15793_left.png,eyepacs,2,train
eyepacs_17847_left,data/raw/eyepac/colored_images/colored_images/Mild/17847_left.png,eyepacs,1,train
eyepacs_18842_left,data/raw/eyepac/colored_images/colored_images/No_DR/18842_left.png,eyepacs,0,train
eyepacs_34446_left,data/raw/eyepac/colored_images/colored_images/No_DR/34446_left.png,eyepacs,0,train
eyepacs_17101_right,data/raw/eyepac/colored_images/colored_images/Moderate/17101_right.png,eyepacs,2,train
eyepacs_22428_right,data/raw/eyepac/colored_images/colored_images/Moderate/22428_right.png,eyepacs,2,train
eyepacs_30693_right,data/raw/eyepac/colored_images/colored_images/No_DR/30693_right.png,eyepacs,0,train
eyepacs_20271_right,data/raw/eyepac/colored_images/colored_images/No_DR/20271_right.png,eyepacs,0,train
eyepacs_14626_left,data/raw/eyepac/colored_images/colored_images/Moderate/14626_left.png,eyepacs,2,train
eyepacs_4532_left,data/raw/eyepac/colored_images/colored_images/No_DR/4532_left.png,eyepacs,0,train
eyepacs_41113_left,data/raw/eyepac/colored_images/colored_images/No_DR/41113_left.png,eyepacs,0,train
eyepacs_29560_right,data/raw/eyepac/colored_images/colored_images/Moderate/29560_right.png,eyepacs,2,train
eyepacs_34413_left,data/raw/eyepac/colored_images/colored_images/Moderate/34413_left.png,eyepacs,2,train
eyepacs_22717_right,data/raw/eyepac/colored_images/colored_images/No_DR/22717_right.png,eyepacs,0,train
eyepacs_3748_right,data/raw/eyepac/colored_images/colored_images/Severe/3748_right.png,eyepacs,3,train
eyepacs_25666_left,data/raw/eyepac/colored_images/colored_images/No_DR/25666_left.png,eyepacs,0,train
eyepacs_43725_left,data/raw/eyepac/colored_images/colored_images/No_DR/43725_left.png,eyepacs,0,train
eyepacs_40634_left,data/raw/eyepac/colored_images/colored_images/No_DR/40634_left.png,eyepacs,0,train
eyepacs_18837_left,data/raw/eyepac/colored_images/colored_images/Moderate/18837_left.png,eyepacs,2,train
eyepacs_1116_left,data/raw/eyepac/colored_images/colored_images/No_DR/1116_left.png,eyepacs,0,train
eyepacs_23539_left,data/raw/eyepac/colored_images/colored_images/Moderate/23539_left.png,eyepacs,2,train
eyepacs_38176_right,data/raw/eyepac/colored_images/colored_images/Moderate/38176_right.png,eyepacs,2,train
eyepacs_10081_left,data/raw/eyepac/colored_images/colored_images/No_DR/10081_left.png,eyepacs,0,train
eyepacs_33380_left,data/raw/eyepac/colored_images/colored_images/No_DR/33380_left.png,eyepacs,0,train
eyepacs_38295_left,data/raw/eyepac/colored_images/colored_images/Moderate/38295_left.png,eyepacs,2,train
eyepacs_3101_left,data/raw/eyepac/colored_images/colored_images/Moderate/3101_left.png,eyepacs,2,train
eyepacs_41383_left,data/raw/eyepac/colored_images/colored_images/No_DR/41383_left.png,eyepacs,0,train
eyepacs_14837_right,data/raw/eyepac/colored_images/colored_images/No_DR/14837_right.png,eyepacs,0,train
eyepacs_19226_left,data/raw/eyepac/colored_images/colored_images/No_DR/19226_left.png,eyepacs,0,train
eyepacs_21954_right,data/raw/eyepac/colored_images/colored_images/No_DR/21954_right.png,eyepacs,0,train
eyepacs_8091_left,data/raw/eyepac/colored_images/colored_images/No_DR/8091_left.png,eyepacs,0,train
eyepacs_24536_right,data/raw/eyepac/colored_images/colored_images/No_DR/24536_right.png,eyepacs,0,train
eyepacs_3799_right,data/raw/eyepac/colored_images/colored_images/No_DR/3799_right.png,eyepacs,0,train
eyepacs_9392_right,data/raw/eyepac/colored_images/colored_images/No_DR/9392_right.png,eyepacs,0,train
eyepacs_21679_right,data/raw/eyepac/colored_images/colored_images/No_DR/21679_right.png,eyepacs,0,train
eyepacs_24704_left,data/raw/eyepac/colored_images/colored_images/No_DR/24704_left.png,eyepacs,0,train
eyepacs_2320_right,data/raw/eyepac/colored_images/colored_images/No_DR/2320_right.png,eyepacs,0,train
eyepacs_20292_right,data/raw/eyepac/colored_images/colored_images/Mild/20292_right.png,eyepacs,1,train
eyepacs_12591_right,data/raw/eyepac/colored_images/colored_images/No_DR/12591_right.png,eyepacs,0,train
eyepacs_24649_left,data/raw/eyepac/colored_images/colored_images/Moderate/24649_left.png,eyepacs,2,train
eyepacs_2664_left,data/raw/eyepac/colored_images/colored_images/No_DR/2664_left.png,eyepacs,0,train
eyepacs_8202_right,data/raw/eyepac/colored_images/colored_images/No_DR/8202_right.png,eyepacs,0,train
eyepacs_21602_left,data/raw/eyepac/colored_images/colored_images/No_DR/21602_left.png,eyepacs,0,train
eyepacs_24879_left,data/raw/eyepac/colored_images/colored_images/No_DR/24879_left.png,eyepacs,0,train
eyepacs_15884_left,data/raw/eyepac/colored_images/colored_images/No_DR/15884_left.png,eyepacs,0,train
eyepacs_12707_right,data/raw/eyepac/colored_images/colored_images/No_DR/12707_right.png,eyepacs,0,train
eyepacs_27024_right,data/raw/eyepac/colored_images/colored_images/No_DR/27024_right.png,eyepacs,0,train
eyepacs_41302_left,data/raw/eyepac/colored_images/colored_images/No_DR/41302_left.png,eyepacs,0,train
eyepacs_38481_left,data/raw/eyepac/colored_images/colored_images/Moderate/38481_left.png,eyepacs,2,train
eyepacs_36046_left,data/raw/eyepac/colored_images/colored_images/No_DR/36046_left.png,eyepacs,0,train
eyepacs_40905_left,data/raw/eyepac/colored_images/colored_images/No_DR/40905_left.png,eyepacs,0,train
eyepacs_31469_right,data/raw/eyepac/colored_images/colored_images/Mild/31469_right.png,eyepacs,1,train
eyepacs_7829_left,data/raw/eyepac/colored_images/colored_images/Moderate/7829_left.png,eyepacs,2,train
eyepacs_32388_right,data/raw/eyepac/colored_images/colored_images/Moderate/32388_right.png,eyepacs,2,train
eyepacs_13633_right,data/raw/eyepac/colored_images/colored_images/No_DR/13633_right.png,eyepacs,0,train
eyepacs_17001_left,data/raw/eyepac/colored_images/colored_images/No_DR/17001_left.png,eyepacs,0,train
eyepacs_10636_left,data/raw/eyepac/colored_images/colored_images/No_DR/10636_left.png,eyepacs,0,train
eyepacs_11341_left,data/raw/eyepac/colored_images/colored_images/No_DR/11341_left.png,eyepacs,0,train
eyepacs_42818_right,data/raw/eyepac/colored_images/colored_images/No_DR/42818_right.png,eyepacs,0,train
eyepacs_30140_right,data/raw/eyepac/colored_images/colored_images/Moderate/30140_right.png,eyepacs,2,train
eyepacs_24912_left,data/raw/eyepac/colored_images/colored_images/No_DR/24912_left.png,eyepacs,0,train
eyepacs_27210_right,data/raw/eyepac/colored_images/colored_images/No_DR/27210_right.png,eyepacs,0,train
eyepacs_43136_left,data/raw/eyepac/colored_images/colored_images/No_DR/43136_left.png,eyepacs,0,train
eyepacs_14466_right,data/raw/eyepac/colored_images/colored_images/Severe/14466_right.png,eyepacs,3,train
eyepacs_575_right,data/raw/eyepac/colored_images/colored_images/No_DR/575_right.png,eyepacs,0,train
eyepacs_3401_right,data/raw/eyepac/colored_images/colored_images/No_DR/3401_right.png,eyepacs,0,train
eyepacs_18738_right,data/raw/eyepac/colored_images/colored_images/No_DR/18738_right.png,eyepacs,0,train
eyepacs_2780_left,data/raw/eyepac/colored_images/colored_images/No_DR/2780_left.png,eyepacs,0,train
eyepacs_22665_left,data/raw/eyepac/colored_images/colored_images/Proliferate_DR/22665_left.png,eyepacs,4,train
eyepacs_27988_right,data/raw/eyepac/colored_images/colored_images/Moderate/27988_right.png,eyepacs,2,train
eyepacs_36081_left,data/raw/eyepac/colored_images/colored_images/No_DR/36081_left.png,eyepacs,0,train
eyepacs_1579_right,data/raw/eyepac/colored_images/colored_images/No_DR/1579_right.png,eyepacs,0,train
eyepacs_17677_right,data/raw/eyepac/colored_images/colored_images/No_DR/17677_right.png,eyepacs,0,train
eyepacs_1640_right,data/raw/eyepac/colored_images/colored_images/Moderate/1640_right.png,eyepacs,2,train
eyepacs_29919_right,data/raw/eyepac/colored_images/colored_images/Moderate/29919_right.png,eyepacs,2,train
eyepacs_14227_right,data/raw/eyepac/colored_images/colored_images/Mild/14227_right.png,eyepacs,1,train
eyepacs_7991_right,data/raw/eyepac/colored_images/colored_images/No_DR/7991_right.png,eyepacs,0,train
eyepacs_2358_right,data/raw/eyepac/colored_images/colored_images/No_DR/2358_right.png,eyepacs,0,train
eyepacs_26518_left,data/raw/eyepac/colored_images/colored_images/No_DR/26518_left.png,eyepacs,0,train
eyepacs_17719_right,data/raw/eyepac/colored_images/colored_images/No_DR/17719_right.png,eyepacs,0,train
eyepacs_20726_left,data/raw/eyepac/colored_images/colored_images/No_DR/20726_left.png,eyepacs,0,train
eyepacs_1377_right,data/raw/eyepac/colored_images/colored_images/No_DR/1377_right.png,eyepacs,0,train
eyepacs_16280_left,data/raw/eyepac/colored_images/colored_images/Mild/16280_left.png,eyepacs,1,train
eyepacs_10415_left,data/raw/eyepac/colored_images/colored_images/Moderate/10415_left.png,eyepacs,2,train
eyepacs_16288_left,data/raw/eyepac/colored_images/colored_images/No_DR/16288_left.png,eyepacs,0,train
eyepacs_4766_left,data/raw/eyepac/colored_images/colored_images/No_DR/4766_left.png,eyepacs,0,train
eyepacs_19076_left,data/raw/eyepac/colored_images/colored_images/No_DR/19076_left.png,eyepacs,0,train
eyepacs_12568_left,data/raw/eyepac/colored_images/colored_images/No_DR/12568_left.png,eyepacs,0,train
eyepacs_28810_left,data/raw/eyepac/colored_images/colored_images/No_DR/28810_left.png,eyepacs,0,train
eyepacs_44009_right,data/raw/eyepac/colored_images/colored_images/No_DR/44009_right.png,eyepacs,0,train
eyepacs_10353_right,data/raw/eyepac/colored_images/colored_images/No_DR/10353_right.png,eyepacs,0,train
eyepacs_30406_right,data/raw/eyepac/colored_images/colored_images/No_DR/30406_right.png,eyepacs,0,train
eyepacs_13270_right,data/raw/eyepac/colored_images/colored_images/Moderate/13270_right.png,eyepacs,2,train
eyepacs_19876_left,data/raw/eyepac/colored_images/colored_images/No_DR/19876_left.png,eyepacs,0,train
eyepacs_13610_left,data/raw/eyepac/colored_images/colored_images/No_DR/13610_left.png,eyepacs,0,train
eyepacs_40434_left,data/raw/eyepac/colored_images/colored_images/No_DR/40434_left.png,eyepacs,0,train
eyepacs_6391_left,data/raw/eyepac/colored_images/colored_images/Moderate/6391_left.png,eyepacs,2,train
eyepacs_11117_right,data/raw/eyepac/colored_images/colored_images/No_DR/11117_right.png,eyepacs,0,train
eyepacs_28571_right,data/raw/eyepac/colored_images/colored_images/No_DR/28571_right.png,eyepacs,0,train
eyepacs_11516_right,data/raw/eyepac/colored_images/colored_images/No_DR/11516_right.png,eyepacs,0,train
eyepacs_27203_right,data/raw/eyepac/colored_images/colored_images/Moderate/27203_right.png,eyepacs,2,train
eyepacs_12656_left,data/raw/eyepac/colored_images/colored_images/No_DR/12656_left.png,eyepacs,0,train
eyepacs_6811_right,data/raw/eyepac/colored_images/colored_images/Mild/6811_right.png,eyepacs,1,train
eyepacs_3818_left,data/raw/eyepac/colored_images/colored_images/No_DR/3818_left.png,eyepacs,0,train
eyepacs_551_left,data/raw/eyepac/colored_images/colored_images/No_DR/551_left.png,eyepacs,0,train
eyepacs_37014_right,data/raw/eyepac/colored_images/colored_images/No_DR/37014_right.png,eyepacs,0,train
eyepacs_16569_right,data/raw/eyepac/colored_images/colored_images/Moderate/16569_right.png,eyepacs,2,train
eyepacs_26353_right,data/raw/eyepac/colored_images/colored_images/No_DR/26353_right.png,eyepacs,0,train
eyepacs_23904_left,data/raw/eyepac/colored_images/colored_images/No_DR/23904_left.png,eyepacs,0,train
eyepacs_5309_right,data/raw/eyepac/colored_images/colored_images/No_DR/5309_right.png,eyepacs,0,train
eyepacs_17179_left,data/raw/eyepac/colored_images/colored_images/No_DR/17179_left.png,eyepacs,0,train
eyepacs_9633_left,data/raw/eyepac/colored_images/colored_images/No_DR/9633_left.png,eyepacs,0,train
eyepacs_21660_left,data/raw/eyepac/colored_images/colored_images/No_DR/21660_left.png,eyepacs,0,train
eyepacs_23013_right,data/raw/eyepac/colored_images/colored_images/No_DR/23013_right.png,eyepacs,0,train
eyepacs_30911_right,data/raw/eyepac/colored_images/colored_images/No_DR/30911_right.png,eyepacs,0,train
eyepacs_11903_left,data/raw/eyepac/colored_images/colored_images/No_DR/11903_left.png,eyepacs,0,train
eyepacs_11642_right,data/raw/eyepac/colored_images/colored_images/No_DR/11642_right.png,eyepacs,0,train
eyepacs_14216_left,data/raw/eyepac/colored_images/colored_images/No_DR/14216_left.png,eyepacs,0,train
eyepacs_34541_left,data/raw/eyepac/colored_images/colored_images/No_DR/34541_left.png,eyepacs,0,train
eyepacs_16964_right,data/raw/eyepac/colored_images/colored_images/No_DR/16964_right.png,eyepacs,0,train
eyepacs_9661_left,data/raw/eyepac/colored_images/colored_images/No_DR/9661_left.png,eyepacs,0,train
eyepacs_15353_left,data/raw/eyepac/colored_images/colored_images/No_DR/15353_left.png,eyepacs,0,train
eyepacs_24490_left,data/raw/eyepac/colored_images/colored_images/Mild/24490_left.png,eyepacs,1,train
eyepacs_36670_left,data/raw/eyepac/colored_images/colored_images/No_DR/36670_left.png,eyepacs,0,train
eyepacs_39212_left,data/raw/eyepac/colored_images/colored_images/No_DR/39212_left.png,eyepacs,0,train
eyepacs_26890_right,data/raw/eyepac/colored_images/colored_images/No_DR/26890_right.png,eyepacs,0,train
eyepacs_2969_right,data/raw/eyepac/colored_images/colored_images/No_DR/2969_right.png,eyepacs,0,train
eyepacs_26885_right,data/raw/eyepac/colored_images/colored_images/No_DR/26885_right.png,eyepacs,0,train
eyepacs_43661_left,data/raw/eyepac/colored_images/colored_images/No_DR/43661_left.png,eyepacs,0,train
eyepacs_43934_left,data/raw/eyepac/colored_images/colored_images/No_DR/43934_left.png,eyepacs,0,train
eyepacs_16952_right,data/raw/eyepac/colored_images/colored_images/No_DR/16952_right.png,eyepacs,0,train
eyepacs_11180_left,data/raw/eyepac/colored_images/colored_images/No_DR/11180_left.png,eyepacs,0,train
eyepacs_11543_left,data/raw/eyepac/colored_images/colored_images/No_DR/11543_left.png,eyepacs,0,train
eyepacs_20175_right,data/raw/eyepac/colored_images/colored_images/Moderate/20175_right.png,eyepacs,2,train
eyepacs_3533_right,data/raw/eyepac/colored_images/colored_images/Moderate/3533_right.png,eyepacs,2,train
eyepacs_10437_right,data/raw/eyepac/colored_images/colored_images/No_DR/10437_right.png,eyepacs,0,train
eyepacs_8034_right,data/raw/eyepac/colored_images/colored_images/No_DR/8034_right.png,eyepacs,0,train
eyepacs_4779_right,data/raw/eyepac/colored_images/colored_images/No_DR/4779_right.png,eyepacs,0,train
eyepacs_43618_left,data/raw/eyepac/colored_images/colored_images/No_DR/43618_left.png,eyepacs,0,train
eyepacs_10987_left,data/raw/eyepac/colored_images/colored_images/No_DR/10987_left.png,eyepacs,0,train
eyepacs_16325_left,data/raw/eyepac/colored_images/colored_images/No_DR/16325_left.png,eyepacs,0,train
eyepacs_38298_right,data/raw/eyepac/colored_images/colored_images/No_DR/38298_right.png,eyepacs,0,train
eyepacs_3011_right,data/raw/eyepac/colored_images/colored_images/No_DR/3011_right.png,eyepacs,0,train
eyepacs_38672_left,data/raw/eyepac/colored_images/colored_images/No_DR/38672_left.png,eyepacs,0,train
eyepacs_30736_left,data/raw/eyepac/colored_images/colored_images/No_DR/30736_left.png,eyepacs,0,train
eyepacs_4181_left,data/raw/eyepac/colored_images/colored_images/No_DR/4181_left.png,eyepacs,0,train
